CodigoNacional;momento,TxPM_Valor,FechaHora_Valor
330020;01-01-2018 00:00:00;28.4;31-12-2017 15:18
330020;02-01-2018 00:00:00;28.9;01-01-2018 15:21
330020;03-01-2018 00:00:00;30.2;02-01-2018 16:35
330020;04-01-2018 00:00:00;31.6;03-01-2018 17:21
330020;05-01-2018 00:00:00;31.7;04-01-2018 16:40
330020;06-01-2018 00:00:00;30.0;05-01-2018 16:48
330020;07-01-2018 00:00:00;34.3;06-01-2018 17:29
330020;08-01-2018 00:00:00;29.5;07-01-2018 16:17
330020;09-01-2018 00:00:00;30.0;08-01-2018 16:19
330020;10-01-2018 00:00:00;30.9;09-01-2018 16:29
330020;11-01-2018 00:00:00;31.0;10-01-2018 14:50
330020;12-01-2018 00:00:00;29.5;11-01-2018 15:00
330020;13-01-2018 00:00:00;28.4;12-01-2018 14:19
330020;14-01-2018 00:00:00;26.4;13-01-2018 15:11
330020;15-01-2018 00:00:00;26.4;14-01-2018 15:51
330020;16-01-2018 00:00:00;25.4;15-01-2018 17:35
330020;17-01-2018 00:00:00;28.9;16-01-2018 16:02
330020;18-01-2018 00:00:00;31.8;17-01-2018 16:52
330020;19-01-2018 00:00:00;33.2;18-01-2018 16:39
330020;20-01-2018 00:00:00;29.7;19-01-2018 16:50
330020;21-01-2018 00:00:00;27.9;20-01-2018 17:16
330020;22-01-2018 00:00:00;24.3;21-01-2018 17:13
330020;23-01-2018 00:00:00;29.1;22-01-2018 16:56
330020;24-01-2018 00:00:00;28.2;23-01-2018 16:41
330020;25-01-2018 00:00:00;30.7;24-01-2018 16:29
330020;26-01-2018 00:00:00;28.9;25-01-2018 15:30
330020;27-01-2018 00:00:00;28.1;26-01-2018 15:19
330020;28-01-2018 00:00:00;31.7;27-01-2018 17:58
330020;29-01-2018 00:00:00;34.9;28-01-2018 17:24
330020;30-01-2018 00:00:00;30.3;29-01-2018 15:37
330020;31-01-2018 00:00:00;29.9;30-01-2018 16:41
330020;01-02-2018 00:00:00;33.4;31-01-2018 16:44
330020;02-02-2018 00:00:00;31.8;01-02-2018 16:49
330020;03-02-2018 00:00:00;29.1;02-02-2018 16:29
330020;04-02-2018 00:00:00;28.8;03-02-2018 16:51
330020;05-02-2018 00:00:00;30.6;04-02-2018 17:07
330020;06-02-2018 00:00:00;29.0;05-02-2018 15:37
330020;07-02-2018 00:00:00;29.1;06-02-2018 16:48
330020;08-02-2018 00:00:00;28.9;07-02-2018 15:46
330020;09-02-2018 00:00:00;29.9;08-02-2018 16:10
330020;10-02-2018 00:00:00;30.8;09-02-2018 17:47
330020;11-02-2018 00:00:00;31.0;10-02-2018 16:49
330020;12-02-2018 00:00:00;32.7;11-02-2018 16:51
330020;13-02-2018 00:00:00;35.4;12-02-2018 16:27
330020;14-02-2018 00:00:00;31.2;13-02-2018 15:46
330020;15-02-2018 00:00:00;30.1;14-02-2018 17:10
330020;16-02-2018 00:00:00;30.4;15-02-2018 16:27
330020;17-02-2018 00:00:00;32.3;16-02-2018 17:00
330020;18-02-2018 00:00:00;31.3;17-02-2018 15:47
330020;19-02-2018 00:00:00;30.5;18-02-2018 17:53
330020;20-02-2018 00:00:00;28.5;19-02-2018 16:34
330020;21-02-2018 00:00:00;30.2;20-02-2018 17:33
330020;22-02-2018 00:00:00;32.0;21-02-2018 16:41
330020;23-02-2018 00:00:00;31.8;22-02-2018 15:50
